"","id","movie_title","director_name","genre","country","num_voted_users","imdb_score"
"3148",111,"Harry Potter and the Order of the Phoenix","David Yates","Mystery","UK",355137,7.5
"3149",112,"Harry Potter and the Goblet of Fire","Mike Newell","Mystery","UK",385670,7.6
"3150",126,"Angels & Demons","Ron Howard","Mystery","USA",207839,6.7
"3151",162,"Watchmen","Zack Snyder","Mystery","USA",392474,7.7
"3152",179,"The Bourne Ultimatum","Paul Greengrass","Mystery","USA",491077,8.1
"3153",190,"The Adventures of Tintin","Steven Spielberg","Mystery","USA",177383,7.4
"3154",191,"Harry Potter and the Prisoner of Azkaban","Alfonso Cuaron","Mystery","UK",382255,7.8
"3155",201,"The Da Vinci Code","Ron Howard","Mystery","USA",314253,6.6
"3156",205,"Sherlock Holmes: A Game of Shadows","Guy Ritchie","Mystery","USA",338635,7.5
"3157",220,"Prometheus","Ridley Scott","Mystery","USA",456260,7
"3158",228,"Oblivion","Joseph Kosinski","Mystery","USA",387436,7
"3159",265,"I, Robot","Alex Proyas","Mystery","USA",387632,7.1
"3160",274,"Minority Report","Steven Spielberg","Mystery","USA",399651,7.7
"3161",275,"Harry Potter and the Chamber of Secrets","Chris Columbus","Mystery","UK",387616,7.4
"3162",290,"National Treasure","Jon Turteltaub","Mystery","USA",255447,6.9
"3163",314,"The Spanish Prisoner","David Mamet","Mystery","USA",18697,7.3
"3164",342,"Men in Black","Barry Sonnenfeld","Mystery","USA",403014,7.3
"3165",346,"What Lies Beneath","Robert Zemeckis","Mystery","USA",98403,6.6
"3166",354,"The Girl with the Dragon Tattoo","David Fincher","Mystery","USA",330152,7.8
"3167",356,"Sherlock Holmes","Guy Ritchie","Mystery","USA",477300,7.6
"3168",364,"Contact","Robert Zemeckis","Mystery","USA",200556,7.4
"3169",369,"Now You See Me 2","Jon M. Chu","Mystery","USA",40862,6.9
"3170",387,"The Bourne Supremacy","Paul Greengrass","Mystery","USA",348232,7.8
"3171",393,"Safe House","Daniel Espinosa","Mystery","USA",166693,6.8
"3172",397,"Enemy of the State","Tony Scott","Mystery","USA",188116,7.3
"3173",401,"Divergent","Neil Burger","Mystery","USA",341058,6.7
"3174",420,"Zodiac","David Fincher","Mystery","USA",301279,7.7
"3175",437,"Shutter Island","Martin Scorsese","Mystery","USA",786092,8.1
"3176",445,"Eagle Eye","D.J. Caruso","Mystery","USA",150764,6.6
"3177",453,"Conspiracy Theory","Richard Donner","Mystery","USA",76099,6.7
"3178",460,"The Manchurian Candidate","Jonathan Demme","Mystery","USA",86422,6.6
"3179",513,"Now You See Me","Louis Leterrier","Mystery","USA",447979,7.3
"3180",527,"Monster House","Gil Kenan","Mystery","USA",71137,6.6
"3181",532,"Hostage","Florent-Emilio Siri","Mystery","USA",93790,6.6
"3182",538,"Unbreakable","M. Night Shyamalan","Mystery","USA",245152,7.2
"3183",569,"Vanilla Sky","Cameron Crowe","Mystery","USA",206776,6.9
"3184",603,"Escape Plan","Mikael H<e5>fstr<f6>m","Mystery","USA",177653,6.7
"3185",618,"The X Files","Rob Bowman","Mystery","USA",85720,7
"3186",643,"Eyes Wide Shut","Stanley Kubrick","Mystery","UK",227071,7.3
"3187",651,"The Long Kiss Goodnight","Renny Harlin","Mystery","USA",60508,6.7
"3188",676,"The Hateful Eight","Quentin Tarantino","Mystery","USA",272839,7.9
"3189",682,"The Green Mile","Frank Darabont","Mystery","USA",782610,8.5
"3190",684,"Gone Girl","David Fincher","Mystery","USA",569841,8.1
"3191",685,"The Bourne Identity","Doug Liman","Mystery","USA",407601,7.9
"3192",708,"Jack Reacher","Christopher McQuarrie","Mystery","USA",226570,7
"3193",732,"Shooter","Antoine Fuqua","Mystery","USA",256213,7.2
"3194",747,"Edge of Darkness","Martin Campbell","Mystery","UK",75201,6.6
"3195",788,"The Devil's Advocate","Taylor Hackford","Mystery","USA",259519,7.5
"3196",836,"Changeling","Clint Eastwood","Mystery","USA",199056,7.8
"3197",848,"A Very Long Engagement","Jean-Pierre Jeunet","Mystery","France",62607,7.7
"3198",859,"Anastasia","Don Bluth","Mystery","USA",86347,7.1
"3199",892,"Super 8","J.J. Abrams","Mystery","USA",287822,7.1
"3200",902,"Inside Man","Spike Lee","Mystery","USA",273108,7.6
"3201",912,"Non-Stop","Jaume Collet-Serra","Mystery","UK",200647,7
"3202",928,"The Game","David Fincher","Mystery","USA",261069,7.8
"3203",929,"Silent Hill","Christophe Gans","Mystery","Canada",172792,6.6
"3204",932,"The Negotiator","F. Gary Gray","Mystery","Germany",107227,7.3
"3205",965,"Eastern Promises","David Cronenberg","Mystery","USA",189249,7.7
"3206",989,"The Bone Collector","Phillip Noyce","Mystery","USA",120202,6.7
"3207",994,"K-PAX","Iain Softley","Mystery","USA",148490,7.4
"3208",1009,"Insomnia","Christopher Nolan","Mystery","USA",218771,7.2
"3209",1012,"Courage Under Fire","Edward Zwick","Mystery","USA",40126,6.6
"3210",1022,"The Client","Joel Schumacher","Mystery","USA",45798,6.7
"3211",1026,"Prisoners","Denis Villeneuve","Mystery","USA",383591,8.1
"3212",1038,"From Hell","Albert Hughes","Mystery","USA",124765,6.8
"3213",1061,"The Pledge","Sean Penn","Mystery","USA",42621,6.8
"3214",1067,"The Ghost Writer","Roman Polanski","Mystery","France",132423,7.2
"3215",1077,"The Fugitive","Andrew Davis","Mystery","USA",213668,7.8
"3216",1090,"The Firm","Sydney Pollack","Mystery","USA",88844,6.8
"3217",1118,"The Sixth Sense","M. Night Shyamalan","Mystery","USA",704766,8.1
"3218",1133,"The Conjuring 2","James Wan","Mystery","USA",64989,7.8
"3219",1151,"Vantage Point","Pete Travis","Mystery","USA",127528,6.6
"3220",1168,"Unknown","Jaume Collet-Serra","Mystery","UK",210542,6.9
"3221",1169,"The Prestige","Christopher Nolan","Mystery","USA",844052,8.5
"3222",1176,"Secret Window","David Koepp","Mystery","USA",147504,6.6
"3223",1203,"Extremely Loud & Incredibly Close","Stephen Daldry","Mystery","USA",81298,6.9
"3224",1243,"Pandorum","Christian Alvart","Mystery","Germany",121432,6.8
"3225",1252,"Disturbia","D.J. Caruso","Mystery","USA",186982,6.9
"3226",1273,"Star Trek: Generations","David Carson","Mystery","USA",60504,6.6
"3227",1282,"The Ninth Gate","Roman Polanski","Mystery","Spain",137722,6.7
"3228",1287,"The Thing","John Carpenter","Mystery","USA",258078,8.2
"3229",1309,"Breakdown","Jonathan Mostow","Mystery","USA",38399,6.9
"3230",1317,"Snow Falling on Cedars","Scott Hicks","Mystery","USA",12375,6.8
"3231",1341,"L.A. Confidential","Curtis Hanson","Mystery","USA",414219,8.3
"3232",1372,"From Hell","Albert Hughes","Mystery","USA",124765,6.8
"3233",1384,"Midnight in the Garden of Good and Evil","Clint Eastwood","Mystery","USA",31751,6.6
"3234",1423,"The Maze Runner","Wes Ball","Mystery","USA",310903,6.8
"3235",1462,"Source Code","Duncan Jones","Mystery","USA",379462,7.5
"3236",1487,"Hearts in Atlantis","Scott Hicks","Mystery","USA",30339,6.9
"3237",1489,"Frequency","Gregory Hoblit","Mystery","USA",81866,7.3
"3238",1508,"Se7en","David Fincher","Mystery","USA",1023511,8.6
"3239",1511,"Mystic River","Clint Eastwood","Mystery","USA",338415,8
"3240",1528,"Four Brothers","John Singleton","Mystery","USA",109894,6.9
"3241",1542,"The Curse of the Were-Rabbit","Steve Box","Mystery","UK",98160,7.5
"3242",1544,"Atonement","Joe Wright","Mystery","UK",192930,7.8
"3243",1548,"Sicario","Denis Villeneuve","Mystery","USA",196217,7.6
"3244",1557,"The Cabin in the Woods","Drew Goddard","Mystery","USA",277172,7
"3245",1569,"9","Shane Acker","Mystery","USA",111117,7.1
"3246",1598,"Wicker Park","Paul McGuigan","Mystery","USA",44979,7
"3247",1609,"The Imaginarium of Doctor Parnassus","Terry Gilliam","Mystery","UK",126307,6.8
"3248",1633,"The Jacket","John Maybury","Mystery","USA",92850,7.1
"3249",1648,"Identity","James Mangold","Mystery","USA",177828,7.3
"3250",1689,"Kiss the Girls","Gary Fleder","Mystery","USA",50653,6.6
"3251",1694,"Lucky Number Slevin","Paul McGuigan","Mystery","Germany",262153,7.8
"3252",1697,"Dark City","Alex Proyas","Mystery","Australia",156929,7.7
"3253",1737,"The Curse of the Jade Scorpion","Woody Allen","Mystery","USA",31798,6.8
"3254",1740,"The Constant Gardener","Fernando Meirelles","Mystery","UK",111351,7.5
"3255",1859,"Blindness","Fernando Meirelles","Mystery","Canada",59462,6.6
"3256",1864,"The Best Offer","Giuseppe Tornatore","Mystery","Italy",69676,7.8
"3257",1914,"Joy Ride","John Dahl","Mystery","USA",53415,6.6
"3258",1973,"Michael Clayton","Tony Gilroy","Mystery","USA",133367,7.3
"3259",1990,"Tinker Tailor Soldier Spy","Tomas Alfredson","Mystery","France",149066,7.1
"3260",2006,"The Conjuring","James Wan","Mystery","USA",300110,7.5
"3261",2009,"Disturbia","D.J. Caruso","Mystery","USA",186984,6.9
"3262",2012,"Wicker Park","Paul McGuigan","Mystery","USA",44979,7
"3263",2015,"Holes","Andrew Davis","Mystery","USA",58222,7.1
"3264",2045,"Doubt","John Patrick Shanley","Mystery","USA",99236,7.5
"3265",2048,"Copycat","Jon Amiel","Mystery","USA",42315,6.6
"3266",2074,"Nerve","Henry Joost","Mystery","USA",4303,7.1
"3267",2076,"Psycho","Alfred Hitchcock","Mystery","USA",422432,8.5
"3268",2107,"The Quiet American","Phillip Noyce","Mystery","UK",24019,7.1
"3269",2112,"Let Me In","Matt Reeves","Mystery","UK",92237,7.2
"3270",2129,"Inherent Vice","Paul Thomas Anderson","Mystery","USA",61935,6.7
"3271",2139,"A Scanner Darkly","Richard Linklater","Mystery","USA",89383,7.1
"3272",2150,"Bon voyage","Jean-Paul Rappeneau","Mystery","France",4293,6.9
"3273",2171,"Sea of Love","Harold Becker","Mystery","USA",30213,6.8
"3274",2173,"Scream","Wes Craven","Mystery","USA",222018,7.2
"3275",2216,"Gosford Park","Robert Altman","Mystery","UK",65201,7.3
"3276",2230,"Young Sherlock Holmes","Barry Levinson","Mystery","USA",14870,6.8
"3277",2260,"The White Ribbon","Michael Haneke","Mystery","Germany",52958,7.8
"3278",2262,"The Salton Sea","D.J. Caruso","Mystery","USA",26730,7.2
"3279",2305,"The Illusionist","Neil Burger","Mystery","USA",295375,7.6
"3280",2313,"The Illusionist","Neil Burger","Mystery","USA",295375,7.6
"3281",2337,"Hot Fuzz","Edgar Wright","Mystery","UK",352695,7.9
"3282",2351,"The Thirteenth Floor","Josef Rusnak","Mystery","Germany",51996,7
"3283",2360,"Trance","Danny Boyle","Mystery","UK",92640,7
"3284",2479,"Three Burials","Tommy Lee Jones","Mystery","France",34194,7.5
"3285",2481,"Kiss Kiss Bang Bang","Shane Black","Mystery","USA",175962,7.6
"3286",2483,"Mulholland Drive","David Lynch","Mystery","France",235992,8
"3287",2486,"Transsiberian","Brad Anderson","Mystery","Spain",42792,6.7
"3288",2585,"Ex Machina","Alex Garland","Mystery","UK",289508,7.7
"3289",2624,"Glengarry Glen Ross","James Foley","Mystery","USA",75675,7.8
"3290",2671,"Stir of Echoes","David Koepp","Mystery","USA",62468,7
"3291",2708,"Ondine","Neil Jordan","Mystery","Ireland",16863,6.8
"3292",2767,"2001: A Space Odyssey","Stanley Kubrick","Mystery","UK",427357,8.3
"3293",2833,"The Gift","Joel Edgerton","Mystery","USA",79909,7.1
"3294",2850,"The Red Violin","Fran<e7>ois Girard","Mystery","Canada",26832,7.7
"3295",2862,"The Limey","Steven Soderbergh","Mystery","USA",24412,7.1
"3296",2873,"Spider","David Cronenberg","Mystery","Canada",30096,6.8
"3297",3022,"Narc","Joe Carnahan","Mystery","USA",34098,7.2
"3298",3065,"Get Low","Aaron Schneider","Mystery","USA",19147,7.1
"3299",3102,"Incendies","Denis Villeneuve","Mystery","Canada",80429,8.2
"3300",3109,"Dressed to Kill","Brian De Palma","Mystery","USA",23986,7.1
"3301",3138,"The Usual Suspects","Bryan Singer","Mystery","USA",740918,8.6
"3302",3156,"The Words","Brian Klugman","Mystery","USA",59637,7.1
"3303",3196,"Wonderland","James Cox","Mystery","USA",18792,6.6
"3304",3206,"Saw II","Darren Lynn Bousman","Mystery","USA",188679,6.6
"3305",3207,"10 Cloverfield Lane","Dan Trachtenberg","Mystery","USA",126893,7.3
"3306",3213,"The Gift","Joel Edgerton","Mystery","USA",79916,7.1
"3307",3222,"Memento","Christopher Nolan","Mystery","USA",845580,8.5
"3308",3244,"Lone Star","John Sayles","Mystery","USA",23202,7.6
"3309",3257,"The Barbarian Invasions","Denys Arcand","Mystery","Canada",24921,7.7
"3310",3262,"Moon","Duncan Jones","Mystery","UK",260607,7.9
"3311",3270,"Zero Effect","Jake Kasdan","Mystery","USA",12366,7
"3312",3273,"Kill the Messenger","Michael Cuesta","Mystery","USA",32382,7
"3313",3292,"Lady in White","Frank LaLoggia","Mystery","USA",4695,6.7
"3314",3305,"Character","Mike van Diem","Mystery","Netherlands",9171,7.8
"3315",3332,"Scoop","Woody Allen","Mystery","UK",66840,6.7
"3316",3339,"The Orphanage","J.A. Bayona","Mystery","Spain",120189,7.5
"3317",3378,"Unknown","Jaume Collet-Serra","Mystery","UK",210548,6.9
"3318",3384,"The Witch","Robert Eggers","Mystery","USA",66483,6.8
"3319",3388,"The Secret in Their Eyes","Juan Jose Campanella","Mystery","Argentina",131831,8.2
"3320",3420,"Sinister","Scott Derrickson","Mystery","USA",155153,6.8
"3321",3446,"Oldboy","Chan-wook Park","Mystery","South Korea",356181,8.4
"3322",3478,"Timecrimes","Nacho Vigalondo","Mystery","Spain",40878,7.2
"3323",3517,"It Follows","David Robert Mitchell","Mystery","USA",112899,6.9
"3324",3554,"The Lady from Shanghai","Orson Welles","Mystery","USA",19236,7.7
"3325",3558,"Buried","Rodrigo Cortes","Mystery","Spain",118684,7
"3326",3590,"Exotica","Atom Egoyan","Mystery","Canada",14112,7.2
"3327",3592,"Insidious","James Wan","Mystery","USA",202800,6.8
"3328",3609,"Jack Reacher","Christopher McQuarrie","Mystery","USA",226583,7
"3329",3625,"Saw","James Wan","Mystery","USA",299127,7.7
"3330",3626,"Super Troopers","Jay Chandrasekhar","Mystery","USA",76151,7.1
"3331",3631,"Lucky Number Slevin","Paul McGuigan","Mystery","Germany",262160,7.8
"3332",3676,"Brigham City","Richard Dutcher","Mystery","USA",983,7.2
"3333",3702,"Trance","Danny Boyle","Mystery","UK",92640,7
"3334",3715,"A Separation","Asghar Farhadi","Mystery","Iran",151812,8.4
"3335",3803,"The Prophecy","Gregory Widen","Mystery","USA",24438,6.6
"3336",3821,"Cube","Vincenzo Natali","Mystery","Canada",160511,7.3
"3337",3862,"Pi","Darren Aronofsky","Mystery","USA",142619,7.5
"3338",3882,"The Cure","Kiyoshi Kurosawa","Mystery","Japan",6318,7.4
"3339",175,"The Revenant","Alejandro G. Inarritu","Western","USA",406020,8.1
"3340",177,"Rango","Gore Verbinski","Western","USA",183208,7.2
"3341",286,"Django Unchained","Quentin Tarantino","Western","USA",955174,8.5
"3342",457,"Spirit: Stallion of the Cimarron","Kelly Asbury","Western","USA",44143,7
"3343",492,"Hidalgo","Joe Johnston","Western","USA",67856,6.7
"3344",633,"The Mask of Zorro","Martin Campbell","Western","USA",135404,6.7
"3345",668,"Wyatt Earp","Lawrence Kasdan","Western","USA",35314,6.6
"3346",676,"The Hateful Eight","Quentin Tarantino","Western","USA",272839,7.9
"3347",820,"Shanghai Noon","Tom Dey","Western","USA",96690,6.6
"3348",998,"3:10 to Yuma","James Mangold","Western","USA",237872,7.8
"3349",1083,"Heaven's Gate","Michael Cimino","Western","USA",9830,6.8
"3350",1138,"Back to the Future Part III","Robert Zemeckis","Western","USA",283480,7.4
"3351",1332,"True Grit","Ethan Coen","Western","USA",240962,7.7
"3352",1422,"Ride with the Devil","Ang Lee","Western","USA",11101,6.8
"3353",1519,"Legends of the Fall","Edward Zwick","Western","USA",112175,7.5
"3354",1620,"The Assassination of Jesse James by the Coward Robert Ford","Andrew Dominik","Western","USA",136104,7.5
"3355",1718,"Open Range","Kevin Costner","Western","USA",54096,7.5
"3356",1728,"Silverado","Lawrence Kasdan","Western","USA",28247,7.2
"3357",1765,"Tombstone","George P. Cosmatos","Western","USA",95241,7.8
"3358",2069,"Quigley Down Under","Simon Wincer","Western","Australia",15230,6.8
"3359",2152,"The Proposition","John Hillcoat","Western","Australia",43205,7.4
"3360",2169,"Dances with Wolves","Kevin Costner","Western","USA",186485,8
"3361",2365,"The Homesman","Tommy Lee Jones","Western","USA",21370,6.6
"3362",2479,"Three Burials","Tommy Lee Jones","Western","France",34194,7.5
"3363",2504,"Unforgiven","Clint Eastwood","Western","USA",277505,8.3
"3364",2569,"Young Guns","Christopher Cain","Western","USA",42614,6.8
"3365",2903,"The Good, the Bad, the Weird","Jee-woon Kim","Western","South Korea",26156,7.3
"3366",3096,"Pale Rider","Clint Eastwood","Western","USA",39451,7.3
"3367",3117,"The Work and the Glory II: American Zion","Sterling Van Wagenen","Western","USA",564,6.6
"3368",3130,"Butch Cassidy and the Sundance Kid","George Roy Hill","Western","USA",152089,8.1
"3369",3142,"Duel in the Sun","King Vidor","Western","USA",6304,6.9
"3370",3372,"Major Dundee","Sam Peckinpah","Western","USA",5294,6.8
"3371",3373,"Annie Get Your Gun","George Sidney","Western","USA",3167,7
"3372",3450,"Love's Abiding Joy","Michael Landon Jr.","Western","USA",1289,7.2
"3373",3473,"Blazing Saddles","Mel Brooks","Western","USA",95294,7.8
"3374",3635,"The Good, the Bad and the Ugly","Sergio Leone","Western","Italy",503509,8.9
"3375",3833,"A Fistful of Dollars","Sergio Leone","Western","Italy",147566,8
"3376",22,"Robin Hood","Ridley Scott","Drama","USA",211765,6.7
"3377",25,"King Kong","Peter Jackson","Drama","New Zealand",316018,7.2
"3378",26,"Titanic","James Cameron","Drama","USA",793059,7.7
"3379",50,"The Great Gatsby","Baz Luhrmann","Drama","Australia",362912,7.3
"3380",60,"A Christmas Carol","Robert Zemeckis","Drama","USA",72809,6.8
"3381",62,"The Legend of Tarzan","David Yates","Drama","USA",42372,6.6
"3382",65,"The Dark Knight","Christopher Nolan","Drama","USA",1676169,9
"3383",69,"Hugo","Martin Scorsese","Drama","USA",245333,7.5
"3384",77,"Inside Out","Pete Docter","Drama","USA",345198,8.3
"3385",78,"The Jungle Book","Jon Favreau","Drama","UK",106072,7.8
"3386",82,"Dawn of the Planet of the Apes","Matt Reeves","Drama","USA",317542,7.6
"3387",87,"Big Hero 6","Don Hall","Drama","USA",279093,7.9
"3388",94,"Interstellar","Christopher Nolan","Drama","USA",928227,8.6
"3389",98,"The Curious Case of Benjamin Button","David Fincher","Drama","USA",459346,7.8
"3390",114,"I Am Legend","Francis Lawrence","Drama","USA",530870,7.2
"3391",128,"Bolt","Byron Howard","Drama","USA",146766,6.9
"3392",134,"The Legend of Tarzan","David Yates","Drama","USA",42372,6.6
"3393",155,"The Last Samurai","Edward Zwick","Drama","USA",317166,7.7
"3394",162,"Watchmen","Zack Snyder","Drama","USA",392474,7.7
"3395",170,"Master and Commander: The Far Side of the World","Peter Weir","Drama","USA",168207,7.4
"3396",175,"The Revenant","Alejandro G. Inarritu","Drama","USA",406020,8.1
"3397",192,"Australia","Baz Luhrmann","Drama","Australia",102338,6.6
"3398",216,"Life of Pi","Ang Lee","Drama","USA",440084,8
"3399",222,"Elysium","Neill Blomkamp","Drama","USA",338087,6.6
"3400",238,"Gravity","Alfonso Cuaron","Drama","UK",582917,7.8
"3401",245,"The Patriot","Roland Emmerich","Drama","USA",207613,7.1
"3402",249,"The Aviator","Martin Scorsese","Drama","USA",264318,7.5
"3403",256,"Real Steel","Shawn Levy","Drama","USA",254841,7.1
"3404",261,"The Lord of the Rings: The Fellowship of the Ring","Peter Jackson","Drama","New Zealand",1238746,8.8
"3405",263,"Ali","Michael Mann","Drama","USA",79186,6.8
"3406",266,"Kingdom of Heaven","Ridley Scott","Drama","USA",217373,7.2
"3407",269,"The Martian","Ridley Scott","Drama","USA",472488,8.1
"3408",273,"Gladiator","Ridley Scott","Drama","USA",982637,8.5
"3409",279,"Public Enemies","Michael Mann","Drama","USA",230931,7
"3410",280,"American Gangster","Ridley Scott","Drama","USA",324671,7.8
"3411",286,"Django Unchained","Quentin Tarantino","Drama","USA",955174,8.5
"3412",287,"The Hunchback of Notre Dame","Gary Trousdale","Drama","USA",102933,6.9
"3413",292,"Where the Wild Things Are","Spike Jonze","Drama","Germany",87677,6.8
